category,file,title,description,new,status,link,failure_reason,andrew_id
staking,staking-transfers.test.ts,Zero-amount transfer does not trigger onCSSVTransfer — amount == 0,Zero-amount transfer does not trigger onCSSVTransfer — amount == 0,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/staking/staking-transfers.test.ts#L469,,A-ACT-37
staking,staking-transfers.test.ts,Normal user-to-user transfer DOES trigger onCSSVTransfer,Normal user-to-user transfer DOES trigger onCSSVTransfer,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/staking/staking-transfers.test.ts#L502,,A-ACT-37
validators,validator-edge-cases.test.ts,Reverts with EmptyPublicKeysList on bulk register with empty array,Reverts with EmptyPublicKeysList on bulk register with empty array,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L73,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Reverts with PublicKeysSharesLengthMismatch on mismatched key/share arrays,Reverts with PublicKeysSharesLengthMismatch on mismatched key/share arrays,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L92,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Reverts with InvalidPublicKeyLength on short public key,Reverts with InvalidPublicKeyLength on short public key,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L111,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Reverts with InvalidOperatorIdsLength for < 4 operators,Reverts with InvalidOperatorIdsLength for < 4 operators,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L131,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,"Reverts with InvalidOperatorIdsLength for 5 operators (not 4,7,10,13)","Reverts with InvalidOperatorIdsLength for 5 operators (not 4,7,10,13)",no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L150,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Reverts with UnsortedOperatorsList for unsorted operators,Reverts with UnsortedOperatorsList for unsorted operators,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L176,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Reverts with OperatorsListNotUnique for duplicate operators,Reverts with OperatorsListNotUnique for duplicate operators,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L197,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Reverts with ValidatorAlreadyRegistered when registering same validator twice,Reverts with ValidatorAlreadyRegistered when registering same validator twice,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L217,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Reverts with IncorrectClusterState when passing wrong cluster struct,Reverts with IncorrectClusterState when passing wrong cluster struct,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L250,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Reverts with ValidatorDoesNotExist for non-existent validator,Reverts with ValidatorDoesNotExist for non-existent validator,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L281,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Reverts with IncorrectValidatorStateWithData when wrong owner removes,Reverts with IncorrectValidatorStateWithData when wrong owner removes,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L310,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Reverts with IncorrectClusterState with stale cluster struct,Reverts with IncorrectClusterState with stale cluster struct,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L339,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Reverts with ValidatorDoesNotExist for bulk remove with empty array,Reverts with ValidatorDoesNotExist for bulk remove with empty array,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L364,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Register then remove in same block — no double-counting,Register then remove in same block — no double-counting,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L395,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Cluster balance floors at 0 when fees exceed balance,Cluster balance floors at 0 when fees exceed balance,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L464,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,exitValidator emits event but makes no state change,ExitValidator emits event but makes no state change,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L494,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,exitValidator reverts with ValidatorDoesNotExist for non-existent validator,ExitValidator reverts with ValidatorDoesNotExist for non-existent validator,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L542,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,exitValidator reverts with wrong operator IDs,ExitValidator reverts with wrong operator IDs,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L557,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,DAO earnings match cluster network fee payments,DAO earnings match cluster network fee payments,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L589,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Register operators and validator in same block — no error from zero blockDiff,Register operators and validator in same block — no error from zero blockDiff,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L639,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Register validator with 13 operators — correct state and reasonable gas,Register validator with 13 operators — correct state and reasonable gas,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L690,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Adding validator to explicit-EB cluster adds default vUnits baseline,Adding validator to explicit-EB cluster adds default vUnits baseline,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L766,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Remove last validator — cluster persists with remaining balance,Remove last validator — cluster persists with remaining balance,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L817,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Bulk remove 3 of 5 validators — correct state after,Bulk remove 3 of 5 validators — correct state after,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L880,,A-ACT-06; A-CHECK-04
validators,validator-edge-cases.test.ts,Deposit and withdraw do not change operator validator counts,Deposit and withdraw do not change operator validator counts,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-edge-cases.test.ts#L951,,A-ACT-06; A-CHECK-04
validators,validator-lifecycle.test.ts,"Registers validator, verifies default ETH fee applied, fees accrue correctly","Registers validator, verifies default ETH fee applied, fees accrue correctly",no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L61,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,Register on operators with fee=0 — zero fee accrual,Register on operators with fee=0 — zero fee accrual,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L132,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,"Adds validator to existing cluster, settles fees from first period","Adds validator to existing cluster, settles fees from first period",no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L163,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,"Non-whitelisted caller reverts, whitelisted caller succeeds","Non-whitelisted caller reverts, whitelisted caller succeeds",no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L257,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,Mix of public and private operators in same cluster,Mix of public and private operators in same cluster,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L307,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,"Bulk registers 3 validators, verifies counts and events","Bulk registers 3 validators, verifies counts and events",no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L366,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,Bulk register with 0 public keys reverts EmptyPublicKeysList,Bulk register with 0 public keys reverts EmptyPublicKeysList,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L417,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,Bulk register with mismatched lengths reverts,Bulk register with mismatched lengths reverts,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L434,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,Bulk register with duplicate key reverts,Bulk register with duplicate key reverts,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L457,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,"Removes validator from 2-validator cluster, settles fees correctly","Removes validator from 2-validator cluster, settles fees correctly",no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L481,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,Remove non-existent validator reverts with ValidatorDoesNotExist,Remove non-existent validator reverts with ValidatorDoesNotExist,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L586,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,"Removes last validator, cluster persists with remaining balance","Removes last validator, cluster persists with remaining balance",no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L623,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,Register → advance → remove → advance → withdraw — verifies complete lifecycle,Register → advance → remove → advance → withdraw — verifies complete lifecycle,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L706,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,validator-lifecycle.test.ts,Verifies exact fee math with block-precise accounting,Verifies exact fee math with block-precise accounting,no,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/validator-lifecycle.test.ts#L836,,A-ACT-01; A-ACT-02; A-ACT-04; A-CHECK-04
validators,vr-gap.test.ts,succeeds when msg.value equals minimumLiquidationCollateral (which dominates burn-rate threshold),Succeeds when msg.value equals minimumLiquidationCollateral (which dominates burn-rate threshold),yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L85,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,succeeds when msg.value equals burn-rate liquidation threshold,Succeeds when msg.value equals burn-rate liquidation threshold,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L119,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,reverts when msg.value is 1 wei below the burn-rate threshold,Reverts when msg.value is 1 wei below the burn-rate threshold,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L157,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,reverts when msg.value is 0,Reverts when msg.value is 0,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L195,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,succeeds when caller is legacy-whitelisted for private operator,Succeeds when caller is legacy-whitelisted for private operator,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L219,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,succeeds when whitelisting contract returns true,Succeeds when whitelisting contract returns true,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L250,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,reverts when whitelisting contract returns false for caller,Reverts when whitelisting contract returns false for caller,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L282,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,reverts with 14 operator IDs,Reverts with 14 operator IDs,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L313,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,reverts with empty operator IDs array,Reverts with empty operator IDs array,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L337,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,succeeds at exact threshold because isLiquidatable uses strict less-than,Succeeds at exact threshold because isLiquidatable uses strict less-than,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L358,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,reverts when operator set has an existing SSV cluster not yet migrated,Reverts when operator set has an existing SSV cluster not yet migrated,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L404,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,reverts when initial cluster struct has active=false,Reverts when initial cluster struct has active=false,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L464,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,increments ethDaoValidatorCount by 1 and daoTotalEthVUnits by BPS_DENOMINATOR,Increments ethDaoValidatorCount by 1 and daoTotalEthVUnits by BPS_DENOMINATOR,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L496,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
validators,vr-gap.test.ts,bulk registers 50 validators and verifies gas is reasonable,Bulk registers 50 validators and verifies gas is reasonable,yes,pass,https://github.com/ssvlabs/ssv-network/blob/feat/exhaustive-scenario-coverage/test/e2e/validators/vr-gap.test.ts#L540,,A-ACT-01; A-ACT-02; A-ACT-03; A-BOUND-01; A-BOUND-02; A-CHECK-19
